"pathway","pval","padj","log2err","ES","NES","size"
"KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY",0.785894206549118,0.916128103634401,0.0354665010333725,0.30293523092164,0.785043389487216,27
"KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY",0.220095693779904,0.429660493120579,0.208955027549354,-0.342185183639074,-1.13974103248626,26
"KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY",0.236994219653179,0.44973786799301,0.222056046145248,-0.307919780529418,-1.1173387646177,41
"KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119",0.914249684741488,0.976476103074678,0.0281514818960232,0.257733257832229,0.665197961308398,26
"KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC",0.223274695534506,0.431734956294211,0.102821842840815,0.514690996452015,1.21813398951,17
"KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING",0.314864864864865,0.530846549028367,0.0828962134571565,0.466849985637542,1.11926344024662,18
"KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING",0.0473145780051151,0.139017338226847,0.234392647294686,0.569207236480148,1.44756488954761,24
"KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_TERMINATION",0.0782493368700265,0.196186370419499,0.183023938384487,0.558514667915385,1.38442162960674,21
"KEGG_MEDICUS_REFERENCE_DRD1_GNAS_AC_PKA_SIGNALING_PATHWAY",0.000280282232131334,0.00381183835698615,0.49849310876659,-0.738390820023506,-2.04980623551276,15
"KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE",0.97741530740276,1,0.0243564001293776,0.216474814304815,0.569428527393594,30
"KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY",0.0101368239312086,0.0498292067943747,0.380730400722792,-0.532507191701023,-1.72508005687482,23
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY",0.25,0.46375856615709,0.178219874951973,-0.371781877605882,-1.16794511333903,21
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY",0.128571428571429,0.28051948051948,0.237793834423688,-0.484384089259982,-1.34467208912033,15
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CAMK_SIGNALING_PATHWAY",0.00398148090056341,0.0262007130230624,0.407017918923954,-0.65359748266932,-1.81441610480526,15
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_ERK_SIGNALING_PATHWAY",0.746428571428571,0.901014370245139,0.0888945288620449,-0.291503200472358,-0.809226038293844,15
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_ERK_SIGNALING_PATHWAY",0.25830258302583,0.468388683886839,0.166933848713193,-0.402084818653992,-1.13500419969183,16
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_PI3K_SIGNALING_PATHWAY",0.0494238010101314,0.142006414169955,0.321775918075361,-0.527244812007667,-1.463655389514,15
"KEGG_MEDICUS_REFERENCE_EGF_ERBB2_RAS_ERK_SIGNALING_PATHWAY",0.0300873286178421,0.0992256508035332,0.352487857583619,-0.557698913076369,-1.57427134559377,16
"KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I",0.994117647058824,1,0.101350743797099,-0.161054086468619,-0.602535820774376,44
"KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV",0.00578020456315427,0.0336903351680992,0.407017918923954,-0.613815994528794,-1.7796217178793,17
"KEGG_MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY",0.589285714285714,0.783154955793392,0.102821842840815,-0.326539117324245,-0.906487324434453,15
"KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY",0.14859437751004,0.312507763010806,0.129442887745046,0.527260704570746,1.28556284918935,19
"KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY",0.0636704119850187,0.168685247336933,0.197822021315103,0.523688428290723,1.37415672129643,29
"KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY",0.100502512562814,0.234314429289304,0.155241966228839,0.487772719987706,1.30954131185004,33
"KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_ERK_SIGNALING_PATHWAY",0.00839908268585853,0.0443051820314626,0.380730400722792,-0.618957764525954,-1.71825468415757,15
"KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_PI3K_SIGNALING_PATHWAY",0.0130284196678279,0.0597257890390314,0.380730400722792,-0.598307715860708,-1.6609292172506,15
"KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119",0.0576230492196879,0.158674706621007,0.204294756516886,0.492815406128445,1.36433911783172,39
"KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY",0.522826086956522,0.726919339164237,0.0474483193656297,0.323161319983796,0.980131449531176,80
"KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY",0.662715517241379,0.842330003222688,0.0361491929398957,0.295418858350815,0.902640758909061,89
"KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY",0.609782608695652,0.802552594670407,0.0404114482034376,0.307139091414677,0.93469900651181,86
"KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY",0.0206961376510808,0.0804192777299141,0.352487857583619,-0.483320734816732,-1.60908067002243,25
"KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER",0.45,0.661176642442391,0.0646484568421928,0.432156645485843,1.03608685580524,18
"KEGG_MEDICUS_REFERENCE_GLYCOLYSIS",0.857758620689655,0.9530022955177,0.0916795246008379,-0.227919811849642,-0.738356078783682,23
"KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY",0.781624500665779,0.916128103634401,0.0383205781976994,0.321411198984292,0.791027163236221,20
"KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY",0.0238125710972668,0.0884745893318738,0.352487857583619,-0.437994202972594,-1.54517340805261,32
"KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY",0.00541746644607721,0.0329899449253657,0.407017918923954,-0.429058984171536,-1.62930474977803,50
"KEGG_MEDICUS_REFERENCE_GPI_ANCHOR_BIOSYNTHESIS",0.482758620689655,0.683908045977012,0.128788713061714,-0.302180560025748,-0.978926981268564,23
"KEGG_MEDICUS_REFERENCE_HGF_MET_RAS_ERK_SIGNALING_PATHWAY",0.346428571428571,0.560884353741497,0.139599673451922,-0.386393117902,-1.07264473088861,15
"KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION",0.042713567839196,0.128140703517588,0.245041785430996,0.526109874458769,1.41246647658639,33
"KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION_IN_ICLR",0.0656634746922025,0.171735241502683,0.204294756516886,0.604114442384365,1.40983685403846,16
"KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY",0.867857142857143,0.9530022955177,0.0806388495950661,-0.250710087849367,-0.695982516905103,15
"KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY",0.618320610687023,0.811173019808056,0.103958471559957,-0.299787063543976,-0.884283258854219,18
"KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY",0.563611491108071,0.760327756913623,0.0545680646670941,0.405853608808577,0.947150630573386,16
"KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY",0.921017402945114,0.980923491742501,0.0307752597613667,0.257392165872294,0.627571528182045,19
"KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY",0.756427604871448,0.902404861951903,0.0405756447890657,0.333290724032814,0.788808745696834,17
"KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY",0.0220936165472019,0.0842448182360595,0.352487857583619,-0.550982808089286,-1.70230761522922,20
"KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY",0.449760765550239,0.661176642442391,0.142056643575821,-0.303801449485103,-1.01189354262688,26
"KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY",0.291866028708134,0.504581947936096,0.179782316298324,-0.32851123002252,-1.09419620249871,26
"KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY",0.219512195121951,0.429660493120579,0.211400189384923,-0.337747813436237,-1.16032319034326,30
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY",0.206896551724138,0.412264808362369,0.204294756516886,-0.371942717914748,-1.20492450613661,23
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY",0.387931034482759,0.61110371455199,0.14551614609036,-0.317637192204947,-1.02899940908613,23
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY",0.27363184079602,0.487518738186795,0.190023305279108,-0.333905753445286,-1.13930991987163,28
"KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY",0.0872746000779143,0.209459040186994,0.287805130535564,-0.379322822976925,-1.30315297573256,30
"KEGG_MEDICUS_REFERENCE_KEAP1_NRF2_SIGNALING_PATHWAY",0.00312297057992093,0.0223538946773288,0.431707695803346,-0.625480579507145,-1.93247473068244,20
"KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION",0.832467532467532,0.941112035642438,0.0341946045318573,0.299325672670869,0.754540366205873,23
"KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT",0.817576564580559,0.929167794843644,0.0362254755857254,0.306203826751106,0.753600201898502,20
"KEGG_MEDICUS_REFERENCE_KITLG_KIT_RAS_ERK_SIGNALING_PATHWAY",0.00720868814856047,0.0397451995217929,0.407017918923954,-0.628109191317884,-1.7436594578807,15
"KEGG_MEDICUS_REFERENCE_LHCGR_GNAS_PKA_SIGNALING_PATHWAY",0.532142857142857,0.727759197324415,0.109250039480711,-0.345115511490845,-0.958056232881644,15
"KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER",0.208389715832206,0.412733029415242,0.107140237276725,0.520066839780235,1.23085715258362,17
"KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY",0.150862068965517,0.315649867374005,0.241339976815091,-0.387086704097043,-1.25398410373794,23
"KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY",0.533333333333333,0.727759197324415,0.115240003147781,-0.323421012200593,-0.970799712677143,19
"KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY",0.254032258064516,0.46375856615709,0.176694268938498,-0.36791520234195,-1.15579803261401,21
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION",0.815584415584416,0.929167794843644,0.0351652290409302,0.304071853820761,0.766504542986851,23
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS",0.781624500665779,0.916128103634401,0.0383205781976994,0.320112887981098,0.787831881699359,20
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION",0.868913857677903,0.9530022955177,0.0302041948644786,0.273825915229241,0.715040916472685,28
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY",0.641909814323607,0.821556598821077,0.0471642455670861,0.358533236102111,0.888716439346692,21
"KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR",0.201765447667087,0.405518732257003,0.104732821580651,0.47173764493863,1.21753367153675,26
"KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS",1,1,0.0169971052149879,0.162512688198805,0.474541556147209,61
"KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA",0.16060225846926,0.332617875408416,0.119348440591015,0.473582871018014,1.24574120878052,30
"KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS",0.734317343173432,0.88902515137911,0.0916795246008379,-0.292766268522472,-0.826420021062918,16
"KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE",0.047361299052774,0.139017338226847,0.241339976815091,0.614026794113186,1.45323487983117,17
"KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE",0.0589022757697456,0.15915316896726,0.213927855492356,0.578104248449161,1.40952917280232,19
"KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION",0.00863906072877451,0.0443051820314626,0.380730400722792,0.60657058935898,1.59556019746758,30
"KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S",0.692520775623269,0.853620774786386,0.0456790414930062,0.371060820776047,0.849379573758895,15
"KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY",0.114391143911439,0.260735121317694,0.257206466468838,-0.469545030713292,-1.32543074764189,16
"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY",0.0111950469295621,0.0531113854332715,0.380730400722792,-0.584197224747736,-1.69374874221711,17
"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY",0.0577380851094571,0.158674706621007,0.321775918075361,-0.486989197829434,-1.41191588449106,17
"KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION",0.0038885300444999,0.0262007130230624,0.431707695803346,-0.628108801788913,-1.82106050480615,17
"KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY",0.317647058823529,0.532596768701048,0.154190966581424,-0.368799581494641,-1.10701072052916,19
"KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION",0.0244266108340529,0.0897842992819243,0.352487857583619,0.59032973216285,1.52981365832646,27
"KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY",0.000261344488662518,0.0038081625490824,0.49849310876659,-0.600394850121805,-2.05995627045151,29
"KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH",0.673228346456693,0.84256799188445,0.0445070537769277,0.344781124299564,0.859736827318136,22
"KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT",0.481927710843373,0.683908045977012,0.155241966228839,-0.264219432619632,-0.97538922004005,43
"KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP",0.684420772303595,0.851848629839061,0.0444181153081573,0.350022592588486,0.861442847538703,20
"KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL",0.00667318694811145,0.0373327016987745,0.407017918923954,-0.525421198757111,-1.74924234289403,25
"KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY",0.0085313489923909,0.0443051820314626,0.380730400722792,-0.618695885545359,-1.71752769629042,15
"KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT",0.688995215311005,0.851848629839061,0.0391956336118146,0.309357693051051,0.868287976055013,43
"KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY",0.586527293844367,0.782036391792489,0.0452247443372884,0.322611960245916,0.933943567574557,53
"KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING",0.0267093965277956,0.0955915244152685,0.352487857583619,-0.517355079813739,-1.55292372446022,19
"KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING",0.281167108753316,0.498766001614577,0.0880945010398517,0.467318267586996,1.15836799769742,21
"KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY",0.00625058542999888,0.0359188571188668,0.407017918923954,-0.584380915318006,-1.75411245183063,19
"KEGG_MEDICUS_REFERENCE_TELOMERE_ELONGATION",0.263870094722598,0.474268716505815,0.0928481214159878,0.494721543098158,1.17087170971503,17
"KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY",0.00879588172683448,0.0443051820314626,0.380730400722792,-0.615888262028339,-1.70973360671604,15
"KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY",0.0897597977243995,0.21416372790383,0.165656695205483,0.50251591110099,1.33630574812557,32
"KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY",0.804780876494024,0.924931260872005,0.0908241419007155,-0.253912064041192,-0.784482626081953,20
"KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY",0.130203948325642,0.281490242460083,0.249246554383295,-0.393210148406855,-1.30969358685619,26
"KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY",0.832699619771863,0.941112035642438,0.0862865626267245,-0.253881425468587,-0.736072214730889,17
"KEGG_MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY",0.225092250922509,0.433196407435772,0.179782316298324,-0.422766853596384,-1.19338540541944,16
"KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY",0.856088560885609,0.9530022955177,0.083129129135339,-0.253614189116593,-0.715901611785246,16
"KEGG_MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY",0.0238534432022209,0.0884745893318738,0.352487857583619,-0.488523989711,-1.60801434483909,24
"KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY",0.0533515731874145,0.150120288692863,0.227987202850442,0.621063506377663,1.44939130495491,16
"KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27",0.0775623268698061,0.196186370419499,0.188204146308491,0.60383557538335,1.38221438352587,15
"KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER",0.329559748427673,0.540001515495946,0.0766746872490091,0.421180237071917,1.11490016472779,31
"KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION",0.0282608695652174,0.0977155490051584,0.282013350011725,0.464098587007054,1.40758683876958,80
"KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY",0.0831246125775321,0.20284406668846,0.287805130535564,-0.402301584422766,-1.3607454740488,27
"KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY",0.104166666666667,0.241477272727273,0.287857117255149,-0.409727099803313,-1.3107422242252,22
"KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY",0.896032831737346,0.962465925770602,0.0331626424471441,0.285299514720844,0.665810551896756,16
"KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_LGR_RSPO",0.558232931726908,0.756674538686307,0.0540088272801684,0.391852113402916,0.95541070100651,19
"KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION",0.0274280969655185,0.0956466971105261,0.352487857583619,0.627869175091156,1.50530370473856,18
"KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR",0.0266988101275954,0.0955915244152685,0.352487857583619,0.587232057277148,1.52178616946555,27
"KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY",0.0301568154402895,0.0992256508035332,0.287857117255149,0.515349945559629,1.45039454937196,45
"KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_RAS_ERK_SIGNALING_PATHWAY",0.00667962554904544,0.0373327016987745,0.407017918923954,-0.633526789386952,-1.75869895458399,15
"KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S",0.285318559556787,0.499613615017893,0.0897104652742981,0.504769507549752,1.15544645288181,15
"KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY",0.0405655027633592,0.123545544737434,0.321775918075361,-0.429493112713479,-1.46546071393524,28
"KEGG_MEDICUS_VARIANT_EGF_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY",0.0269830332211919,0.0956466971105261,0.352487857583619,-0.555716103725421,-1.54269298006029,15
"KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY",0.0308355488600127,0.100647231479082,0.352487857583619,0.542902554652576,1.48831563220735,36
"KEGG_MEDICUS_VARIANT_IGF2_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY",0.411357340720222,0.630862797649727,0.0702812841717392,0.462210226831456,1.05802580997915,15
"KEGG_MEDICUS_VARIANT_IGH_MMSET_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION",0.000161233693725518,0.00265517521900808,0.518848077743792,0.782066300748751,1.85093881486077,17
"KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY",0.0258407971364349,0.0941343324255841,0.352487857583619,0.517960744007716,1.45529671464389,44
"KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION",0.124401913875598,0.276539647796239,0.282013350011725,-0.383091439317273,-1.27599046791182,26
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY",0.000719013553960263,0.00733393825039468,0.477270815362862,-0.626821201254438,-2.03061436608251,23
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_RAS_ERK_SIGNALING_PATHWAY",0.232142857142857,0.443218263958341,0.173747838999571,-0.431519163949535,-1.19791667098306,15
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY",0.195571955719557,0.396981880266564,0.193813302725311,-0.431951126138989,-1.21931075107628,16
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY",0.0288082142629448,0.0979479284940123,0.352487857583619,-0.45833745939936,-1.55028130043182,27
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY",0.0162028528949034,0.0682578841159216,0.352487857583619,-0.511106221907134,-1.65575069050272,23
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY",0.000485038488716986,0.00554830147783784,0.49849310876659,-0.638510632905304,-2.10170693490693,24
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_RAS_ERK_SIGNALING_PATHWAY",0.789285714285714,0.917460317460318,0.0857844408075645,-0.275139141845806,-0.763798673135195,15
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PRKACA_TO_ACTH_CORTISOL_SIGNALING_PATHWAY",0.232472324723247,0.443218263958341,0.176694268938498,-0.419625130033232,-1.18451695460256,16
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY",0.126092384519351,0.276589746687608,0.136490437780413,0.495381264765123,1.29358783760298,28
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY",0.802281368821293,0.924879681941829,0.0883594442500905,-0.264295284616168,-0.766264862154812,17
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",0.628640776699029,0.821556598821077,0.0440640346597561,0.332354128214294,0.911117179705528,36
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_AGE_RAGE_SIGNALING_PATHWAY",0.380228136882129,0.605988593155893,0.137250779610133,-0.367336994422998,-1.06501117416713,17
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ANTEROGRADE_AXONAL_TRANSPORT",0.527272727272727,0.727759197324415,0.126253987849115,-0.29465131041097,-0.969867486234946,24
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I",0.76510067114094,0.91009059424345,0.127505315300183,-0.227491471503776,-0.867677081829511,51
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV",0.00756258880992938,0.0405991609796209,0.407017918923954,-0.606738444619255,-1.78969913757253,18
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY",0.442231075697211,0.660916772470557,0.129442887745046,-0.320436418571065,-0.990015201058519,20
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY",0.548387096774194,0.745806451612903,0.115240003147781,-0.298272631265159,-0.937017329548842,21
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_DCTN1_TO_RETROGRADE_AXONAL_TRANSPORT",0.660810810810811,0.842330003222688,0.0466948041282054,0.361983743693248,0.867848736733204,18
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",0.637135922330097,0.821556598821077,0.0434506826723125,0.329477548516129,0.903231310509705,36
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_ANTEROGRADE_AXONAL_TRANSPORT",0.532156368221942,0.727759197324415,0.053457214108991,0.380192449998334,0.981259635527379,26
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY",0.25,0.46375856615709,0.181383128498408,-0.362503787641354,-1.15967194049693,22
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT",0.700844390832328,0.861278648974668,0.0387962208304479,0.305321188215335,0.859292197488076,45
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM",0.416216216216216,0.633273291687426,0.0684714904492087,0.439567027188763,1.05385309672528,18
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY",0.0155519239127984,0.0682578841159216,0.380730400722792,-0.594889812468764,-1.65144096320519,15
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",0.851941747572815,0.952307487697832,0.029777461260706,0.269135100111815,0.737808236928335,36
